CustomerID,customer_orders,total_spent,AOV,LT,CLV
12390.0,1,549.84,549.84,2.904283801874163,6821.843534136546
12391.0,1,460.89,460.89,2.904283801874163,5718.244337349397
12393.0,4,1582.6000000000001,395.65000000000003,2.904283801874163,4908.814190093708
12394.0,2,1272.48,636.24,2.904283801874163,7893.804979919678
12395.0,12,3018.63,251.5525,2.904283801874163,3121.002101740294
12397.0,2,2409.9,1204.95,2.904283801874163,14949.767871485943
12398.0,1,1635.6599999999999,1635.6599999999999,2.904283801874163,20293.570120481923
12399.0,4,1108.65,277.1625,2.904283801874163,3438.74437751004
12401.0,1,84.3,84.3,2.904283801874163,1045.9068273092369
12402.0,1,225.60000000000002,225.60000000000002,2.904283801874163,2799.0104417670686
12403.0,1,427.7,427.7,2.904283801874163,5306.457295850067
12405.0,1,1710.39,1710.39,2.904283801874163,21220.74232931727
12406.0,2,3415.3,1707.65,2.904283801874163,21186.747255689424
12407.0,5,1708.12,341.62399999999997,2.904283801874163,4238.51570548862
12408.0,5,2888.55,577.71,2.904283801874163,7167.625542168674
12409.0,3,11072.67,3690.89,2.904283801874163,45792.728942436406
12410.0,2,693.33,346.665,2.904283801874163,4301.059196787149
12412.0,3,1226.88,408.96000000000004,2.904283801874163,5073.950843373494
12413.0,3,758.1,252.70000000000002,2.904283801874163,3135.2390896921015
12414.0,3,562.4100000000001,187.47000000000003,2.904283801874163,2325.933012048193
12415.0,21,124914.53,5948.310952380953,2.904283801874163,73800.46306113341
12417.0,9,3649.1,405.4555555555555,2.904283801874163,5030.471337200654
12418.0,1,668.58,668.58,2.904283801874163,8295.04610441767
12420.0,1,600.39,600.39,2.904283801874163,7449.015421686746
12421.0,4,807.04,201.76,2.904283801874163,2503.228487282463
12422.0,3,803.5600000000001,267.85333333333335,2.904283801874163,3323.245908076751
12423.0,8,1859.31,232.41375,2.904283801874163,2883.5483734939753
12424.0,2,1760.96,880.48,2.904283801874163,10924.081178045515
12425.0,1,777.2,777.2,2.904283801874163,9642.690227576973
12426.0,1,582.73,582.73,2.904283801874163,7229.908487282462
12427.0,3,825.8000000000001,275.2666666666667,2.904283801874163,3415.2228469433294
12428.0,9,7956.46,884.0511111111111,2.904283801874163,10968.387814963557
12429.0,4,3750.4,937.6,2.904283801874163,11632.766800535475
12430.0,1,256.4,256.4,2.904283801874163,3181.1448460508695
12431.0,15,6487.45,432.49666666666667,2.904283801874163,5365.969352967424
12432.0,5,5059.32,1011.8639999999999,2.904283801874163,12554.157365461844
12433.0,7,13375.87,1910.8385714285716,2.904283801874163,23707.699973226237
12434.0,2,806.14,403.07,2.904283801874163,5000.873842034805
12435.0,2,7829.89,3914.945,2.904283801874163,48572.57062918339
12436.0,1,509.01,509.01,2.904283801874163,6315.267309236948
12437.0,18,4951.41,275.0783333333333,2.904283801874163,3412.8862025881294
12438.0,2,2906.85,1453.425,2.904283801874163,18032.587550200802
12441.0,1,173.55,173.55,2.904283801874163,2153.228112449799
12442.0,1,172.06,172.06,2.904283801874163,2134.741740294511
12444.0,5,5005.46,1001.092,2.904283801874163,12420.50957965194
12445.0,1,133.4,133.4,2.904283801874163,1655.0886211512718
12446.0,1,1002.3100000000001,1002.3100000000001,2.904283801874163,12435.6212583668
12447.0,1,476.49,476.49,2.904283801874163,5911.792931726907
12448.0,1,449.45,449.45,2.904283801874163,5576.308701472556
12449.0,4,4067.29,1016.8225,2.904283801874163,12615.677282463186
12450.0,2,197.88,98.94,2.904283801874163,1227.544738955823
12451.0,5,9035.52,1807.104,2.904283801874163,22420.66917269076
12452.0,2,430.57000000000005,215.28500000000003,2.904283801874163,2671.0326372155287
12453.0,1,707.09,707.09,2.904283801874163,8772.838179384204
12454.0,1,3528.34,3528.34,2.904283801874163,43775.97740294511
12455.0,6,2466.86,411.1433333333334,2.904283801874163,5101.039375278893
12456.0,3,3181.04,1060.3466666666666,2.904283801874163,13155.679928603298
12457.0,7,2363.23,337.6042857142857,2.904283801874163,4188.643266398929
12458.0,2,947.4,473.7,2.904283801874163,5877.17751004016
12461.0,2,826.88,413.44,2.904283801874163,5129.534029451138
12462.0,2,1189.59,594.795,2.904283801874163,7379.59847389558
12463.0,4,1344.78,336.195,2.904283801874163,4171.158313253011
12464.0,8,1212.05,151.50625,2.904283801874163,1879.732161981258
12465.0,2,742.19,371.095,2.904283801874163,4604.1612583668
12468.0,2,729.54,364.77,2.904283801874163,4525.687228915662
12471.0,30,19824.05,660.8016666666666,2.904283801874163,8198.540624721105
12472.0,7,6572.11,938.8728571428571,2.904283801874163,11648.5590896921
12473.0,5,3938.55,787.71,2.904283801874163,9773.087389558232
12474.0,18,7375.79,409.7661111111111,2.904283801874163,5083.95223263424
12475.0,1,723.38,723.38,2.904283801874163,8974.947576974564
12476.0,11,6816.42,619.6745454545454,2.904283801874163,7688.2780284775445
12477.0,6,13219.74,2203.29,2.904283801874163,27336.1334939759
12478.0,1,680.99,680.99,2.904283801874163,8449.016492637216
12479.0,1,527.2,527.2,2.904283801874163,6540.949933065595
12480.0,4,3281.63,820.4075,2.904283801874163,10178.764002677375
12481.0,10,5596.32,559.632,2.904283801874163,6943.332497991966
12483.0,8,2484.98,310.6225,2.904283801874163,3853.8812985274426
12484.0,6,4541.72,756.9533333333334,2.904283801874163,9391.490620258814
12488.0,3,1298.66,432.8866666666667,2.904283801874163,5370.8080678268625
12489.0,1,334.93,334.93,2.904283801874163,4155.463507362784
12490.0,10,5417.93,541.793,2.904283801874163,6722.004717536814
12491.0,1,460.40000000000003,460.40000000000003,2.904283801874163,5712.164926372155
12492.0,2,263.21000000000004,131.60500000000002,2.904283801874163,1632.81812583668
12493.0,2,433.74,216.87,2.904283801874163,2690.697670682731
12494.0,7,1246.1,178.0142857142857,2.904283801874163,2208.616331994645
12497.0,1,1043.1,1043.1,2.904283801874163,12941.701204819276
12498.0,3,403.70000000000005,134.5666666666667,2.904283801874163,1669.563409192325
12500.0,11,4257.82,387.07454545454544,2.904283801874163,4802.41885846416
12501.0,1,2169.39,2169.39,2.904283801874163,26915.537510040154
12502.0,5,3723.87,744.774,2.904283801874163,9240.38210441767
12504.0,2,482.04999999999995,241.02499999999998,2.904283801874163,2990.3878179384196
12506.0,1,73.5,73.5,2.904283801874163,911.9116465863452
12507.0,3,1304.81,434.93666666666667,2.904283801874163,5396.242338241856
12508.0,2,398.27,199.135,2.904283801874163,2470.6602141900935
12509.0,1,176.5,176.5,2.904283801874163,2189.8286479250332
12510.0,2,982.5699999999999,491.28499999999997,2.904283801874163,6095.35392235609
12512.0,2,138.03,69.015,2.904283801874163,856.2664257028113
12513.0,1,612.29,612.29,2.904283801874163,7596.658259705488
12514.0,1,1017.6800000000001,1017.6800000000001,2.904283801874163,12626.31625167336
12515.0,1,383.7,383.7,2.904283801874163,4760.551004016063
12516.0,2,1312.06,656.03,2.904283801874163,8139.338741633198
12517.0,5,2502.84,500.56800000000004,2.904283801874163,6210.527742971887
12518.0,5,2056.89,411.378,2.904283801874163,5103.950875502008
12519.0,1,340.84000000000003,340.84000000000003,2.904283801874163,4228.788647925033
12520.0,5,2634.26,526.8520000000001,2.904283801874163,6536.632310575636
12521.0,1,599.68,599.68,2.904283801874163,7440.206479250332
12522.0,2,192.72,96.36,2.904283801874163,1195.5347791164656
12523.0,11,1789.77,162.70636363636365,2.904283801874163,2018.6915370573201
12524.0,8,4485.72,560.715,2.904283801874163,6956.769236947791
12526.0,3,1316.66,438.8866666666667,2.904283801874163,5445.249834895137
12527.0,3,348.71000000000004,116.23666666666668,2.904283801874163,1442.1438107987506
12528.0,6,1933.48,322.24666666666667,2.904283801874163,3998.1018830879066
12530.0,4,1662.28,415.57,2.904283801874163,5155.960856760375
12531.0,1,125.22,125.22,2.904283801874163,1553.5996787148592
12532.0,1,349.83000000000004,349.83000000000004,2.904283801874163,4340.327228915662
12534.0,1,1089.18,1089.18,2.904283801874163,13513.413975903613
12535.0,2,716.35,358.175,2.904283801874163,4443.863319946452
12536.0,3,12601.830000000002,4200.610000000001,2.904283801874163,52116.80519410977
12538.0,1,363.95,363.95,2.904283801874163,4515.513520749665
12539.0,4,5568.35,1392.0875,2.904283801874163,17271.575568942433
12540.0,17,13400.24,788.2494117647059,2.904283801874163,9779.779850381918
12541.0,3,981.18,327.06,2.904283801874163,4057.8207228915658
12544.0,1,372.7,372.7,2.904283801874163,4624.074431057563
12545.0,2,1000.39,500.195,2.904283801874163,6205.899946452476
12546.0,2,1161.5,580.75,2.904283801874163,7205.342704149933
12547.0,2,207.8,103.9,2.904283801874163,1289.083266398929
12548.0,1,95.19999999999999,95.19999999999999,2.904283801874163,1181.1427041499328
12550.0,1,964.83,964.83,2.904283801874163,11970.608353413654
12551.0,1,168.0,168.0,2.904283801874163,2084.3694779116468
12552.0,2,437.82,218.91,2.904283801874163,2716.0078714859437
12553.0,10,3692.28,369.228,2.904283801874163,4580.997461847389
12556.0,2,603.71,301.855,2.904283801874163,3745.103266398929
12557.0,5,11990.960000000001,2398.192,2.904283801874163,29754.275041499328
12558.0,1,269.96,269.96,2.904283801874163,3349.3832396251664
12559.0,2,561.71,280.855,2.904283801874163,3484.5570816599734
12560.0,3,2134.01,711.3366666666667,2.904283801874163,8825.526407853637
12561.0,1,238.85,238.85,2.904283801874163,2963.402677376171
12562.0,7,3781.7400000000002,540.2485714285715,2.904283801874163,6702.843052208836
12564.0,1,456.90000000000003,456.90000000000003,2.904283801874163,5668.740562248996
12565.0,1,145.92000000000002,145.92000000000002,2.904283801874163,1810.4237751004018
12566.0,1,351.65,351.65,2.904283801874163,4362.907898259705
12567.0,10,9401.28,940.128,2.904283801874163,11664.131598393573
12569.0,32,4124.6900000000005,128.89656250000002,2.904283801874163,1599.2146469210174
12571.0,2,519.61,259.805,2.904283801874163,3223.3905488621144
12572.0,2,1020.4200000000001,510.21000000000004,2.904283801874163,6330.155662650602
12573.0,1,160.54000000000002,160.54000000000002,2.904283801874163,1991.813547523427
12574.0,1,218.45000000000002,218.45000000000002,2.904283801874163,2710.300669344043
12576.0,5,1315.83,263.166,2.904283801874163,3265.090345381526
12577.0,3,657.8,219.26666666666665,2.904283801874163,2720.4330209727796
12578.0,2,2794.51,1397.255,2.904283801874163,17335.688540829986
12579.0,1,440.42,440.42,2.904283801874163,5464.273842034806
12580.0,1,415.7,415.7,2.904283801874163,5157.57376171352
12581.0,1,197.71,197.71,2.904283801874163,2452.980294511379
12582.0,2,511.36,255.68,2.904283801874163,3172.211834002677
12583.0,15,7281.38,485.42533333333336,2.904283801874163,6022.65326550647
12584.0,9,2338.15,259.7944444444445,2.904283801874163,3223.259586494125
12585.0,2,2040.1,1020.05,2.904283801874163,12655.720749665326
12586.0,1,196.94000000000003,196.94000000000003,2.904283801874163,2443.426934404284
12587.0,1,144.0,144.0,2.904283801874163,1786.602409638554
12588.0,1,214.89999999999998,214.89999999999998,2.904283801874163,2666.255957161981
12589.0,2,646.68,323.34,2.904283801874163,4011.6668273092364
12590.0,2,9864.26,4932.13,2.904283801874163,61192.74543507362
12591.0,1,452.84999999999997,452.84999999999997,2.904283801874163,5618.492369477911
12592.0,2,437.6,218.8,2.904283801874163,2714.6431057563586
12593.0,3,418.1,139.36666666666667,2.904283801874163,1729.1168228469435
12594.0,10,3338.2200000000003,333.822,2.904283801874163,4141.71659437751
12596.0,2,618.27,309.135,2.904283801874163,3835.4259437751
12597.0,4,3811.22,952.805,2.904283801874163,11821.414645247656
12598.0,8,3023.08,377.885,2.904283801874163,4688.404524765729
12599.0,7,1032.58,147.51142857142855,2.904283801874163,1830.168567603748
12600.0,10,2599.04,259.904,2.904283801874163,3224.6188380187414
12601.0,5,577.0600000000001,115.412,2.904283801874163,1431.912203480589
12602.0,1,153.12,153.12,2.904283801874163,1899.753895582329
12603.0,1,739.1999999999999,739.1999999999999,2.904283801874163,9171.225702811244
12604.0,2,254.18,127.09,2.904283801874163,1576.8006961178046
12607.0,1,1579.51,1579.51,2.904283801874163,19596.919250334668
12609.0,3,1126.85,375.6166666666666,2.904283801874163,4660.261401160195
12610.0,5,2099.54,419.908,2.904283801874163,5209.782254350736
12611.0,1,1193.32,1193.32,2.904283801874163,14805.474912985273
12612.0,1,704.04,704.04,2.904283801874163,8734.996947791164
12613.0,5,3344.38,668.876,2.904283801874163,8298.71856492637
12614.0,1,315.6,315.6,2.904283801874163,3915.6369477911644
12615.0,4,2291.19,572.7975,2.904283801874163,7106.676345381526
12616.0,2,713.3,356.65,2.904283801874163,4424.942704149932
12617.0,1,355.53000000000003,355.53000000000003,2.904283801874163,4411.046907630522
12618.0,1,177.31,177.31,2.904283801874163,2199.87828647925
12619.0,9,3641.24,404.5822222222222,2.904283801874163,5019.635924438494
12620.0,3,1339.41,446.47,2.904283801874163,5539.335957161981
12621.0,20,13689.67,684.4835,2.904283801874163,8492.360211512718
12622.0,1,180.1,180.1,2.904283801874163,2234.4937081659973
12623.0,1,305.1,305.1,2.904283801874163,3785.363855421687
12624.0,2,641.13,320.565,2.904283801874163,3977.23751004016
12625.0,2,2683.82,1341.91,2.904283801874163,16649.025274431056
12626.0,9,6620.4800000000005,735.6088888888889,2.904283801874163,9126.670926669642
12627.0,7,4478.53,639.79,2.904283801874163,7937.8496921017395
12628.0,3,786.46,262.15333333333336,2.904283801874163,3252.5262293618916
12630.0,2,1270.88,635.44,2.904283801874163,7883.8794109772425
12631.0,1,640.5,640.5,2.904283801874163,7946.658634538151
12633.0,4,2163.98,540.995,2.904283801874163,6712.103962516732
12635.0,2,1689.18,844.59,2.904283801874163,10478.795341365461
12637.0,8,6021.9,752.7375,2.904283801874163,9339.184939759036
12638.0,1,671.69,671.69,2.904283801874163,8333.631753681393
12639.0,1,486.1,486.1,2.904283801874163,6031.023828647925
12640.0,3,1174.58,391.52666666666664,2.904283801874163,4857.6561535028995
12641.0,1,185.9,185.9,2.904283801874163,2306.4540829986613
12642.0,3,1013.26,337.75333333333333,2.904283801874163,4190.492494422132
12643.0,6,3344.64,557.4399999999999,2.904283801874163,6916.136439089691
12644.0,1,477.90999999999997,477.90999999999997,2.904283801874163,5929.410816599731
12645.0,4,1775.18,443.795,2.904283801874163,5506.147336010709
12646.0,2,1346.97,673.485,2.904283801874163,8355.902248995984
12647.0,12,3722.82,310.235,2.904283801874163,3849.07360107095
12648.0,1,318.05,318.05,2.904283801874163,3946.034002677376
12649.0,3,623.51,207.83666666666667,2.904283801874163,2578.6214547077193
12650.0,1,314.44,314.44,2.904283801874163,3901.2448728246313
12651.0,1,114.0,114.0,2.904283801874163,1414.3935742971887
12652.0,1,919.98,919.98,2.904283801874163,11414.156144578312
12653.0,2,2209.85,1104.925,2.904283801874163,13708.761579651939
12654.0,5,601.98,120.396,2.904283801874163,1493.7484979919675
12656.0,5,4051.17,810.234,2.904283801874163,10052.54178313253
12657.0,4,1643.18,410.795,2.904283801874163,5096.717617135208
12658.0,1,686.05,686.05,2.904283801874163,8511.795716198125
12659.0,1,91.68,91.68,2.904283801874163,1137.4702008032127
12660.0,1,245.10000000000002,245.10000000000002,2.904283801874163,3040.946184738956
12662.0,11,3849.78,349.98,2.904283801874163,4342.188273092369
12664.0,9,4881.88,542.4311111111111,2.904283801874163,6729.921737319648
12665.0,1,63.0,63.0,2.904283801874163,781.6385542168674
12667.0,1,620.13,620.13,2.904283801874163,7693.928835341365
12668.0,4,3807.15,951.7875,2.904283801874163,11808.790562248994
12669.0,3,2744.0299999999997,914.6766666666666,2.904283801874163,11348.357893797409
12670.0,5,2996.05,599.21,2.904283801874163,7434.375207496652
12672.0,1,225.9,225.9,2.904283801874163,2802.732530120482
12673.0,2,610.52,305.26,2.904283801874163,3787.3489692101734
12674.0,4,1970.6,492.65,2.904283801874163,6112.289424364122
12676.0,6,1331.39,221.89833333333334,2.904283801874163,2753.0840071396697
12678.0,12,17628.46,1469.0383333333332,2.904283801874163,18226.301570727348
12679.0,4,1113.02,278.255,2.904283801874163,3452.298982597055
12680.0,4,862.81,215.7025,2.904283801874163,2676.212543507362
12681.0,22,13787.54,626.7063636363637,2.904283801874163,7775.521523670438
12682.0,31,12288.22,396.3941935483871,2.904283801874163,4918.047370557498
12683.0,15,8476.57,565.1046666666666,2.904283801874163,7011.231660865684
12684.0,7,2283.63,326.23285714285714,2.904283801874163,4047.5583935742966
12685.0,6,2863.08,477.18,2.904283801874163,5920.353734939758
12686.0,1,89.14,89.14,2.904283801874163,1105.956519410977
12688.0,1,4873.81,4873.81,2.904283801874163,60469.171459170015
12689.0,2,1247.6100000000001,623.8050000000001,2.904283801874163,7739.524417670683
12690.0,1,389.01,389.01,2.904283801874163,4826.4319678714855
12691.0,6,1035.8,172.63333333333333,2.904283801874163,2141.855064703257
12693.0,4,855.91,213.9775,2.904283801874163,2654.8105354752342
12694.0,2,869.67,434.835,2.904283801874163,5394.980963855421
12695.0,4,582.1,145.525,2.904283801874163,1805.5230254350736
12697.0,3,957.59,319.19666666666666,2.904283801874163,3960.260651494868
12700.0,4,4939.99,1234.9975,2.904283801874163,15322.566037483262
12701.0,2,797.71,398.855,2.904283801874163,4948.578500669343
12702.0,1,219.0,219.0,2.904283801874163,2717.1244979919675
12703.0,1,283.55,283.55,2.904283801874163,3517.9938420348058
12704.0,8,2340.84,292.605,2.904283801874163,3630.338875502008
12705.0,9,6868.29,763.1433333333333,2.904283801874163,9468.289709950914
12707.0,1,603.42,603.42,2.904283801874163,7486.608514056224
12708.0,10,2712.91,271.291,2.904283801874163,3365.8969049531456
12709.0,15,9736.52,649.1013333333334,2.904283801874163,8053.375043284248
12710.0,3,1149.02,383.00666666666666,2.904283801874163,4751.948844265952
12712.0,13,4396.13,338.1638461538462,2.904283801874163,4195.585711049325
12713.0,1,848.55,848.55,2.904283801874163,10527.92690763052
12714.0,5,4708.86,941.7719999999999,2.904283801874163,11684.528642570278
12715.0,1,353.86,353.86,2.904283801874163,4390.327282463186
12716.0,2,1053.49,526.745,2.904283801874163,6535.304765729585
12717.0,2,1030.98,515.49,2.904283801874163,6395.664417670682
12718.0,1,238.25,238.25,2.904283801874163,2955.9585006693437
12719.0,2,644.95,322.475,2.904283801874163,4000.9348058902274
12720.0,25,5781.7300000000005,231.2692,2.904283801874163,2869.347986077644
12721.0,6,2656.13,442.68833333333333,2.904283801874163,5492.416965640338
12722.0,4,997.63,249.4075,2.904283801874163,3094.3891700133863
12723.0,5,725.07,145.014,2.904283801874163,1799.1830682730922
12724.0,4,1031.41,257.8525,2.904283801874163,3199.165957161981
12725.0,1,427.8,427.8,2.904283801874163,5307.6979919678715
12726.0,7,2609.1,372.7285714285714,2.904283801874163,4624.42891566265
12727.0,7,3980.7000000000003,568.6714285714286,2.904283801874163,7055.484337349398
12728.0,4,836.33,209.0825,2.904283801874163,2594.0784605087015
12729.0,1,453.01,453.01,2.904283801874163,5620.477483266398
12731.0,12,18895.91,1574.6591666666666,2.904283801874163,19536.735149486834
12732.0,1,236.26000000000002,236.26000000000002,2.904283801874163,2931.2686479250333
12733.0,1,383.95,383.95,2.904283801874163,4763.652744310575
12734.0,1,110.39999999999999,110.39999999999999,2.904283801874163,1369.7285140562246
12735.0,2,779.5699999999999,389.78499999999997,2.904283801874163,4836.04736278447
12736.0,1,234.0,234.0,2.904283801874163,2903.2289156626503
12738.0,1,155.35,155.35,2.904283801874163,1927.4214190093705
12739.0,2,1013.04,506.52,2.904283801874163,6284.373975903614
12740.0,1,427.6,427.6,2.904283801874163,5305.216599732262
12743.0,2,546.43,273.215,2.904283801874163,3389.767898259705
12744.0,7,21279.29,3039.8985714285714,2.904283801874163,37715.9035609103
12747.0,11,4196.01,381.4554545454546,2.904283801874163,4732.7030156991605
12748.0,210,33719.73,160.57014285714288,2.904283801874163,1992.187528781794
12749.0,5,4090.88,818.176,2.904283801874163,10151.077868808568
12750.0,1,275.88,275.88,2.904283801874163,3422.8324497991966
12752.0,1,4366.78,4366.78,2.904283801874163,54178.469933065586
12753.0,6,21429.39,3571.565,2.904283801874163,44312.268299866126
12754.0,3,3010.74,1003.5799999999999,2.904283801874163,12451.378099062917
12755.0,2,3811.9500000000003,1905.9750000000001,2.904283801874163,23647.357831325302
12756.0,1,112.08,112.08,2.904283801874163,1390.5722088353414
12757.0,13,7857.1,604.3923076923077,2.904283801874163,7498.6718978478
12758.0,2,2791.59,1395.795,2.904283801874163,17317.574377510038
12759.0,3,1531.44,510.48,2.904283801874163,6333.505542168674
12762.0,2,1898.52,949.26,2.904283801874163,11777.431967871486
12763.0,2,494.08,247.04,2.904283801874163,3065.0156894243637
12764.0,1,1693.88,1693.88,2.904283801874163,21015.903400267736
12766.0,7,6989.63,998.5185714285715,2.904283801874163,12388.581151271752
12769.0,1,1143.6,1143.6,2.904283801874163,14188.60080321285
12770.0,1,1351.45,1351.45,2.904283801874163,16767.38768406961
12772.0,1,892.47,892.47,2.904283801874163,11072.840642570281
12775.0,5,1386.04,277.20799999999997,2.904283801874163,3439.30889424364
12778.0,6,822.23,137.03833333333333,2.904283801874163,1700.229281570727
12779.0,8,3981.36,497.67,2.904283801874163,6174.572369477911
12781.0,2,826.74,413.37,2.904283801874163,5128.665542168674
12782.0,5,2330.92,466.184,2.904283801874163,5783.92678982597
12783.0,6,2225.91,370.98499999999996,2.904283801874163,4602.796492637215
12784.0,2,574.42,287.21,2.904283801874163,3563.4033199464516
12785.0,1,311.95,311.95,2.904283801874163,3870.3515394912984
12787.0,3,463.66,154.55333333333334,2.904283801874163,1917.5372066041946
12789.0,1,91.85,91.85,2.904283801874163,1139.5793842034805
12790.0,1,324.92,324.92,2.904283801874163,4031.2698259705485
12791.0,1,192.60000000000002,192.60000000000002,2.904283801874163,2389.5807228915664
12792.0,1,400.54,400.54,2.904283801874163,4969.484230254351
12793.0,2,545.48,272.74,2.904283801874163,3383.874591700134
12794.0,2,860.41,430.205,2.904283801874163,5337.53673360107
12795.0,1,430.48,430.48,2.904283801874163,5340.948647925034
12797.0,1,254.03,254.03,2.904283801874163,3151.7403480589023
12798.0,3,6977.04,2325.68,2.904283801874163,28854.62147255689
12802.0,1,427.58,427.58,2.904283801874163,5304.9684605087
12808.0,3,483.65000000000003,161.21666666666667,2.904283801874163,2000.2089245872376
12809.0,1,489.31,489.31,2.904283801874163,6070.8501740294505
12811.0,3,514.85,171.61666666666667,2.904283801874163,2129.241320838911
12812.0,1,229.64000000000001,229.64000000000001,2.904283801874163,2849.1345649263717
12814.0,1,125.92,125.92,2.904283801874163,1562.284551539491
12815.0,2,1063.46,531.73,2.904283801874163,6597.153467202142
12816.0,2,572.2,286.1,2.904283801874163,3549.6315930388223
12817.0,1,166.04000000000002,166.04000000000002,2.904283801874163,2060.0518340026774
12818.0,1,1542.08,1542.08,2.904283801874163,19132.526693440428
12820.0,4,942.34,235.585,2.904283801874163,2922.8939491298524
12821.0,1,92.72,92.72,2.904283801874163,1150.37344042838
12822.0,2,948.88,474.44,2.904283801874163,5886.358661311914
12823.0,5,1759.5,351.9,2.904283801874163,4366.0096385542165
12824.0,1,397.12,397.12,2.904283801874163,4927.052423025435
12826.0,7,1474.72,210.67428571428573,2.904283801874163,2613.8276840696117
12827.0,3,430.15,143.38333333333333,2.904283801874163,1778.951450245426
12828.0,6,1018.71,169.785,2.904283801874163,2106.515903614458
12829.0,2,293.0,146.5,2.904283801874163,1817.6198125836677
12830.0,6,6814.64,1135.7733333333333,2.904283801874163,14091.495653726013
12831.0,1,215.05,215.05,2.904283801874163,2668.117001338688
12832.0,2,383.03000000000003,191.51500000000001,2.904283801874163,2376.119170013387
12833.0,1,417.38,417.38,2.904283801874163,5178.417456492636
12834.0,1,312.38,312.38,2.904283801874163,3875.6865327978576
12836.0,4,2612.86,653.215,2.904283801874163,8104.413145917001
12837.0,1,134.1,134.1,2.904283801874163,1663.7734939759032
12838.0,2,683.13,341.565,2.904283801874163,4237.783694779116
12839.0,14,5591.42,399.38714285714286,2.904283801874163,4955.18077643909
12840.0,4,2726.77,681.6925,2.904283801874163,8457.732382864791
12841.0,25,4022.35,160.894,2.904283801874163,1996.205611780455
12842.0,2,1118.99,559.495,2.904283801874163,6941.632744310576
12843.0,8,1702.26,212.7825,2.904283801874163,2639.9842168674695
12844.0,2,325.96000000000004,162.98000000000002,2.904283801874163,2022.0865327978581
12845.0,4,354.09000000000003,88.52250000000001,2.904283801874163,1098.2952208835343
12847.0,1,871.54,871.54,2.904283801874163,10813.162945113787
12849.0,2,1050.89,525.445,2.904283801874163,6519.175716198126
12851.0,1,135.18,135.18,2.904283801874163,1677.1730120481927
12852.0,1,311.55,311.55,2.904283801874163,3865.3887550200798
12853.0,6,1957.1000000000001,326.18333333333334,2.904283801874163,4046.943953592146
12854.0,3,1324.5,441.5,2.904283801874163,5477.673360107095
12855.0,1,38.1,38.1,2.904283801874163,472.70522088353414
12856.0,6,2179.93,363.32166666666666,2.904283801874163,4507.717813476126
12857.0,2,1106.4,553.2,2.904283801874163,6863.530923694779
12863.0,1,521.2,521.2,2.904283801874163,6466.508165997322
12864.0,1,147.12,147.12,2.904283801874163,1825.3121285140562
12865.0,2,1568.23,784.115,2.904283801874163,9728.484364123158
12866.0,1,559.12,559.12,2.904283801874163,6936.980133868808
12867.0,7,4036.82,576.6885714285714,2.904283801874163,7154.952717536813
12868.0,6,1607.0600000000002,267.84333333333336,2.904283801874163,3323.121838464971
12871.0,2,380.64,190.32,2.904283801874163,2361.292851405622
